ccle_name,pubchem_cid,ic50
ACH-000489,10184653,1.749792
ACH-000830,10184653,4.332812
ACH-000417,10184653,2.916364
ACH-000330,10184653,1.896471
ACH-000744,10184653,-1.746032
ACH-000225,10184653,1.309435
ACH-000718,10184653,1.72675
ACH-000665,10184653,0.324819
ACH-000197,10184653,0.273187
ACH-000269,10184653,2.609685
ACH-000437,10184653,2.355382
ACH-000394,10184653,4.805062
ACH-000148,10184653,1.454636
ACH-000788,10184653,2.285175
ACH-000609,10184653,2.895244
ACH-000434,10184653,1.491004
ACH-000023,10184653,1.914638
ACH-000226,10184653,1.135839
ACH-000858,10184653,2.35975
ACH-000162,10184653,0.635364
ACH-000504,10184653,3.516477
ACH-000860,10184653,-0.548867
ACH-000109,10184653,-3.247328
ACH-000702,10184653,0.539569
ACH-000401,10184653,3.046381
ACH-000965,10184653,1.609325
ACH-000035,10184653,1.798
ACH-000936,10184653,0.862325
ACH-000867,10184653,2.878743
ACH-000579,10184653,2.885416
ACH-000243,10184653,1.149482
ACH-000752,10184653,2.555251
ACH-001075,10184653,-1.419728
ACH-000469,10184653,1.904041
ACH-000566,10184653,2.713754
ACH-000817,10184653,1.40063
ACH-000323,10184653,1.517286
ACH-000565,10184653,1.664709
ACH-000624,10184653,0.447933
ACH-000373,10184653,0.987177
ACH-000535,10184653,1.531082
ACH-000238,10184653,1.096917
ACH-000603,10184653,3.722819
ACH-000775,10184653,2.857096
ACH-000802,10184653,1.224804
ACH-000780,10184653,3.019823
ACH-000900,10184653,2.135284
ACH-000849,10184653,0.175353
ACH-000288,10184653,2.038274
ACH-000254,10184653,-0.546303
ACH-000981,10184653,0.919313
ACH-000939,10184653,2.20325
ACH-000072,10184653,1.158524
ACH-000649,10184653,1.386365
ACH-000009,10184653,2.73769
ACH-000968,10184653,1.340299
ACH-000751,10184653,1.069399
ACH-000910,10184653,1.31167
ACH-000654,10184653,1.370767
ACH-000991,10184653,3.074588
ACH-001016,10184653,2.525623
ACH-000530,10184653,2.180343
ACH-000859,10184653,1.898932
ACH-000359,10184653,2.123301
ACH-000169,10184653,2.043976
ACH-000074,10184653,0.943904
ACH-000294,10184653,-0.52334
ACH-000273,10184653,1.545262
ACH-000496,10184653,1.729079
ACH-000905,10184653,-0.073415
ACH-000657,10184653,0.1547
ACH-000322,10184653,1.460685
ACH-000363,10184653,4.162967
ACH-000888,10184653,3.452984
ACH-000111,10184653,2.114233
ACH-000480,10184653,4.806843
ACH-000414,10184653,1.546245
ACH-000295,10184653,1.762432
ACH-000142,10184653,0.702778
ACH-000078,10184653,2.465276
ACH-000475,10184653,2.418996
ACH-000806,10184653,1.33832
ACH-000587,10184653,-1.13203
ACH-000644,10184653,4.479725
ACH-000439,10184653,1.203575
ACH-000853,10184653,1.59715
ACH-000882,10184653,2.088668
ACH-000563,10184653,2.695661
ACH-000153,10184653,1.584232
ACH-000506,10184653,1.069239
ACH-000869,10184653,0.401117
ACH-000247,10184653,4.190399
ACH-000750,10184653,1.234435
ACH-000793,10184653,5.132526
ACH-000754,10184653,1.064541
ACH-000863,10184653,3.7291
ACH-000815,10184653,1.523438
ACH-000232,10184653,3.11487
ACH-000698,10184653,2.597171
ACH-000680,10184653,1.990648
ACH-000944,10184653,0.902223
ACH-000060,10184653,2.288281
ACH-000425,10184653,2.172989
ACH-000573,10184653,4.348121
ACH-000794,10184653,1.854586
ACH-000966,10184653,-1.124488
ACH-000070,10184653,0.312925
ACH-000137,10184653,1.639982
ACH-000450,10184653,3.139123
ACH-000161,10184653,-3.12962
ACH-000348,10184653,1.762045
ACH-000147,10184653,1.792109
ACH-000621,10184653,3.60103
ACH-000648,10184653,1.765078
ACH-000983,10184653,1.278999
ACH-000527,10184653,1.462349
ACH-000210,10184653,1.657783
ACH-000159,10184653,2.565906
ACH-000934,10184653,0.273645
ACH-000181,10184653,-0.498673
ACH-000812,10184653,1.442679
ACH-000586,10184653,1.462188
ACH-000447,10184653,2.359901
ACH-000688,10184653,2.030076
ACH-000619,10184653,0.896752
ACH-000720,10184653,3.534909
ACH-000828,10184653,-1.759182
ACH-000245,10184653,1.058129
ACH-000320,10184653,2.677555
ACH-000628,10184653,2.124712
ACH-000518,10184653,1.055126
ACH-000429,10184653,1.49982
ACH-000156,10184653,0.54977
ACH-000186,10184653,4.439498
ACH-000059,10184653,1.796674
ACH-000713,10184653,2.703569
ACH-000408,10184653,1.753126
ACH-000196,10184653,2.42362
ACH-000411,10184653,0.104253
ACH-000662,10184653,2.127257
ACH-000835,10184653,2.12301
ACH-000222,10184653,4.962794
ACH-000915,10184653,1.526173
ACH-000599,10184653,3.572515
ACH-000822,10184653,2.242391
ACH-000067,10184653,3.208637
ACH-000305,10184653,-2.524673
ACH-000832,10184653,-2.412525
ACH-000334,10184653,0.712811
ACH-000378,10184653,2.076811
ACH-000381,10184653,2.307447
ACH-000400,10184653,0.472805
ACH-000335,10184653,4.290478
ACH-000805,10184653,2.714788
ACH-000200,10184653,5.685069
ACH-000403,10184653,1.350768
ACH-000781,10184653,1.813578
ACH-000298,10184653,2.308708
ACH-000104,10184653,0.20167
ACH-000655,10184653,1.856072
ACH-000945,10184653,2.392672
ACH-000366,10184653,1.466235
ACH-000881,10184653,2.889414
ACH-000864,10184653,1.666172
ACH-000144,10184653,1.663546
ACH-000893,10184653,2.771331
ACH-000360,10184653,-2.727494
ACH-000116,10184653,2.434836
ACH-000482,10184653,2.043837
ACH-001306,10184653,2.070191
ACH-000717,10184653,2.871754
ACH-000098,10184653,1.466237
ACH-000090,10184653,3.725233
ACH-000478,10184653,2.347365
ACH-000379,10184653,-1.821887
ACH-000616,10184653,2.483141
ACH-000176,10184653,0.324134
ACH-000374,10184653,1.775734
ACH-000347,10184653,4.397332
ACH-000343,10184653,1.63302
ACH-000315,10184653,1.394245
ACH-000668,10184653,2.162569
ACH-000947,10184653,5.052334
ACH-000515,10184653,1.00459
ACH-000749,10184653,1.285663
ACH-000615,10184653,4.941661
ACH-000231,10184653,2.282676
ACH-000008,10184653,1.565806
ACH-000018,10184653,4.061979
ACH-000876,10184653,2.242317
ACH-000114,10184653,3.82556
ACH-000449,10184653,1.646094
ACH-000826,10184653,1.026648
ACH-000918,10184653,0.648148
ACH-000943,10184653,1.63284
ACH-000174,10184653,2.117462
ACH-000840,10184653,1.509656
ACH-000824,10184653,1.719087
ACH-000548,10184653,1.383026
ACH-000113,10184653,1.119955
ACH-000218,10184653,1.180929
ACH-000740,10184653,1.414124
ACH-000105,10184653,0.731757
ACH-000082,10184653,2.581228
ACH-000198,10184653,0.364757
ACH-000191,10184653,2.246768
ACH-000652,10184653,3.354014
ACH-000896,10184653,1.500134
ACH-000787,10184653,1.903123
ACH-000364,10184653,2.673337
ACH-000441,10184653,2.572234
ACH-000596,10184653,1.160413
ACH-000019,10184653,3.232603
ACH-000211,10184653,1.77625
ACH-000396,10184653,3.328944
ACH-000248,10184653,-1.533873
ACH-000073,10184653,3.167539
ACH-000440,10184653,1.342784
ACH-000481,10184653,-3.043466
ACH-000998,10184653,0.366177
ACH-000663,10184653,0.967134
ACH-000956,10184653,2.315159
ACH-000617,10184653,2.163353
ACH-000559,10184653,2.607629
ACH-000287,10184653,0.56368
ACH-000911,10184653,-0.388668
ACH-000938,10184653,0.727928
ACH-000871,10184653,1.444973
ACH-000625,10184653,2.3132
ACH-000135,10184653,2.268116
ACH-000376,10184653,2.955332
ACH-000880,10184653,1.344123
ACH-000932,10184653,1.506084
ACH-000678,10184653,1.95968
ACH-000138,10184653,0.562379
ACH-000228,10184653,3.83361
ACH-000986,10184653,0.228199
ACH-000980,10184653,1.555654
ACH-000350,10184653,3.146964
ACH-000811,10184653,1.503162
ACH-000410,10184653,1.673157
ACH-001307,10184653,1.931644
ACH-000420,10184653,1.975419
ACH-000048,10184653,2.178089
ACH-000318,10184653,0.981224
ACH-000355,10184653,0.837456
ACH-000647,10184653,0.914465
ACH-000201,10184653,1.793629
ACH-000151,10184653,1.869284
ACH-000399,10184653,1.408376
ACH-000852,10184653,1.531175
ACH-000187,10184653,1.501244
ACH-000950,10184653,1.130698
ACH-000212,10184653,3.3614
ACH-000171,10184653,5.026332
ACH-000421,10184653,2.257309
ACH-000792,10184653,1.418033
ACH-000660,10184653,0.373844
ACH-000948,10184653,1.160143
ACH-000521,10184653,0.9838
ACH-000271,10184653,0.624937
ACH-000061,10184653,1.727497
ACH-000651,10184653,2.078062
ACH-000121,10184653,6.318374
ACH-000380,10184653,1.184272
ACH-000610,10184653,4.000691
ACH-000389,10184653,1.329205
ACH-000843,10184653,0.477308
ACH-000560,10184653,1.05903
ACH-000745,10184653,1.07952
ACH-000304,10184653,2.872209
ACH-000120,10184653,1.384804
ACH-000803,10184653,2.381658
ACH-000841,10184653,2.961433
ACH-000189,10184653,1.207287
ACH-000922,10184653,0.660313
ACH-000493,10184653,2.059492
ACH-000546,10184653,2.126231
ACH-000978,10184653,2.580751
ACH-000614,10184653,4.428409
ACH-000472,10184653,-0.464377
ACH-000352,10184653,2.484613
ACH-000627,10184653,2.32406
ACH-000906,10184653,1.749752
ACH-000957,10184653,1.940703
ACH-000505,10184653,4.029422
ACH-000451,10184653,2.331593
ACH-000589,10184653,2.94428
ACH-000703,10184653,3.031082
ACH-000572,10184653,2.020803
ACH-000357,10184653,0.979475
ACH-000814,10184653,2.670009
ACH-000270,10184653,2.297002
ACH-000260,10184653,2.064825
ACH-000613,10184653,1.866913
ACH-000763,10184653,1.492399
ACH-000430,10184653,2.339857
ACH-000242,10184653,2.256026
ACH-000332,10184653,2.259905
ACH-000607,10184653,1.493409
ACH-000002,10184653,1.518484
ACH-000081,10184653,0.274099
ACH-000264,10184653,2.265253
ACH-000640,10184653,4.319929
ACH-000514,10184653,3.132601
ACH-000708,10184653,2.220133
ACH-000637,10184653,0.204052
ACH-000738,10184653,3.201843
ACH-000470,10184653,0.613601
ACH-000810,10184653,1.569491
ACH-000267,10184653,1.259912
ACH-000536,10184653,2.600125
ACH-000308,10184653,3.461039
ACH-000929,10184653,1.543466
ACH-000555,10184653,1.407197
ACH-000927,10184653,-0.97457
ACH-000484,10184653,3.882312
ACH-000595,10184653,2.343561
ACH-000106,10184653,0.474626
ACH-000258,10184653,1.660731
ACH-000825,10184653,3.251389
ACH-000976,10184653,0.868183
ACH-000244,10184653,1.812568
ACH-000221,10184653,1.256183
ACH-000301,10184653,0.937189
ACH-000091,10184653,3.517706
ACH-000874,10184653,1.055055
ACH-000386,10184653,1.662314
ACH-000730,10184653,3.570404
ACH-000857,10184653,2.505667
ACH-000778,10184653,0.58715
ACH-000219,10184653,1.766086
ACH-000501,10184653,1.426645
ACH-000937,10184653,0.814748
ACH-000249,10184653,2.98961
ACH-000827,10184653,1.511913
ACH-000677,10184653,4.022561
ACH-000356,10184653,2.889857
ACH-000917,10184653,-3.306853
ACH-000997,10184653,0.811628
ACH-000783,10184653,3.211807
ACH-000054,10184653,3.620049
ACH-000585,10184653,0.229596
ACH-000188,10184653,3.682927
ACH-000722,10184653,3.40782
ACH-000052,10184653,2.217193
ACH-000716,10184653,2.649632
ACH-000800,10184653,0.628455
ACH-000046,10184653,-0.086884
ACH-000776,10184653,2.019099
ACH-000670,10184653,1.779089
ACH-000115,10184653,2.764748
ACH-000969,10184653,1.2923
ACH-000650,10184653,2.472703
ACH-000714,10184653,0.896755
ACH-000679,10184653,-3.614599
ACH-000580,10184653,3.608983
ACH-000392,10184653,-1.763451
ACH-000696,10184653,1.607655
ACH-000551,10184653,2.039521
ACH-000570,10184653,3.000872
ACH-000001,10184653,1.8123
ACH-000970,10184653,2.061139
ACH-000693,10184653,0.878215
ACH-000626,10184653,2.498703
ACH-000473,10184653,2.247983
ACH-000879,10184653,3.635276
ACH-000491,10184653,2.964515
ACH-000995,10184653,0.897548
ACH-000062,10184653,3.03158
ACH-000562,10184653,1.13192
ACH-000768,10184653,1.705282
ACH-000486,10184653,1.884321
ACH-000223,10184653,2.363037
ACH-000157,10184653,0.921205
ACH-000004,10184653,1.815947
ACH-000823,10184653,-0.531095
ACH-000303,10184653,2.768761
ACH-000558,10184653,1.421377
ACH-000789,10184653,2.22591
ACH-000456,10184653,1.800551
ACH-000311,10184653,0.457411
ACH-000816,10184653,0.602449
ACH-000087,10184653,1.136412
ACH-000846,10184653,-1.260062
ACH-000920,10184653,1.260652
ACH-000250,10184653,1.808407
ACH-000672,10184653,4.409214
ACH-000384,10184653,3.462205
ACH-000775,46843057,2.105172
ACH-000218,46843057,1.585349
ACH-000783,46843057,-1.045668
ACH-000109,46843057,2.377549
ACH-000204,46843057,2.89762
ACH-000481,46843057,1.690603
ACH-000654,46843057,2.519089
ACH-000647,46843057,2.41668
ACH-000803,46843057,1.894669
ACH-000191,46843057,2.688786
ACH-000617,46843057,4.911127
ACH-000200,46843057,5.922899
ACH-000491,46843057,2.226881
ACH-000938,46843057,-1.041943
ACH-000447,46843057,2.305215
ACH-000869,46843057,4.403723
ACH-000792,46843057,1.114952
ACH-000763,46843057,-1.502959
ACH-000334,46843057,1.582394
ACH-000505,46843057,5.028347
ACH-000830,46843057,2.165991
ACH-000680,46843057,1.264204
ACH-000607,46843057,2.650036
ACH-000072,46843057,2.485674
ACH-000394,46843057,2.897487
ACH-000116,46843057,3.496548
ACH-000674,46843057,5.861932
ACH-000249,46843057,3.822939
ACH-000749,46843057,-0.589733
ACH-000350,46843057,6.941607
ACH-000858,46843057,0.554527
ACH-000559,46843057,4.693002
ACH-000176,46843057,3.935207
ACH-000212,46843057,2.671455
ACH-000364,46843057,3.408479
ACH-000640,46843057,1.556176
ACH-000652,46843057,4.989828
ACH-000570,46843057,2.409175
ACH-000530,46843057,2.131811
ACH-000098,46843057,2.043516
ACH-000655,46843057,4.197347
ACH-000226,46843057,2.227596
ACH-000482,46843057,1.246431
ACH-000826,46843057,3.049693
ACH-000430,46843057,3.962649
ACH-000082,46843057,3.466873
ACH-000288,46843057,2.038753
ACH-000304,46843057,2.756433
ACH-000948,46843057,0.893589
ACH-000355,46843057,2.391086
ACH-000800,46843057,1.35544
ACH-000957,46843057,2.060334
ACH-000493,46843057,2.687576
ACH-000169,46843057,3.846575
ACH-000486,46843057,2.167751
ACH-000121,46843057,6.437746
ACH-000073,46843057,4.363368
ACH-000332,46843057,5.003677
ACH-000161,46843057,2.130271
ACH-000876,46843057,-0.853941
ACH-000626,46843057,4.852812
ACH-000096,46843057,0.059146
ACH-000113,46843057,2.540178
ACH-000896,46843057,3.926445
ACH-000614,46843057,1.700069
ACH-000939,46843057,2.827459
ACH-000878,46843057,3.385663
ACH-000480,46843057,3.536115
ACH-000305,46843057,1.622144
ACH-000035,46843057,2.848787
ACH-000441,46843057,4.103653
ACH-000555,46843057,0.206706
ACH-000879,46843057,1.489608
ACH-000074,46843057,1.737172
ACH-000610,46843057,5.330865
ACH-000238,46843057,4.030847
ACH-000657,46843057,0.349241
ACH-000947,46843057,0.808572
ACH-000106,46843057,0.601689
ACH-000104,46843057,-1.302899
ACH-000650,46843057,2.106465
ACH-000750,46843057,2.528048
ACH-000863,46843057,3.570187
ACH-000437,46843057,1.811825
ACH-000565,46843057,3.651018
ACH-000924,46843057,2.800827
ACH-000810,46843057,2.316988
ACH-000694,46843057,2.663775
ACH-000969,46843057,-0.424887
ACH-000061,46843057,1.71427
ACH-000784,46843057,3.267387
ACH-000162,46843057,1.155782
ACH-000271,46843057,-1.333321
ACH-000059,46843057,2.877623
ACH-000414,46843057,2.950046
ACH-000849,46843057,1.437887
ACH-000579,46843057,3.030698
ACH-000291,46843057,2.950197
ACH-000135,46843057,3.179575
ACH-000965,46843057,0.061382
ACH-000670,46843057,1.91711
ACH-000389,46843057,1.864157
ACH-000138,46843057,3.300341
ACH-000311,46843057,0.928958
ACH-000910,46843057,0.514582
ACH-000668,46843057,0.386391
ACH-000628,46843057,2.99477
ACH-000273,46843057,0.738244
ACH-000786,46843057,2.08202
ACH-000343,46843057,5.062866
ACH-000264,46843057,5.18448
ACH-000997,46843057,1.811031
ACH-000245,46843057,1.638486
ACH-000885,46843057,0.194557
ACH-000621,46843057,3.108023
ACH-000835,46843057,4.000715
ACH-000974,46843057,3.230916
ACH-000627,46843057,3.220767
ACH-000825,46843057,3.600704
ACH-000301,46843057,2.15247
ACH-000294,46843057,1.694579
ACH-000648,46843057,3.893719
ACH-000298,46843057,3.179604
ACH-000624,46843057,2.850502
ACH-000303,46843057,3.325675
ACH-000536,46843057,1.829161
ACH-000920,46843057,2.472544
ACH-000260,46843057,3.539769
ACH-000188,46843057,3.226278
ACH-000991,46843057,1.411768
ACH-000067,46843057,1.837438
ACH-000963,46843057,2.219738
ACH-000718,46843057,2.799315
ACH-000971,46843057,2.152009
ACH-000864,46843057,0.57238
ACH-000805,46843057,2.909513
ACH-000929,46843057,1.957885
ACH-000586,46843057,3.047616
ACH-000644,46843057,3.902541
ACH-000981,46843057,2.112129
ACH-000159,46843057,2.151226
ACH-000665,46843057,5.649744
ACH-000484,46843057,2.824208
ACH-000151,46843057,2.830944
ACH-000906,46843057,4.237927
ACH-000425,46843057,2.329527
ACH-001075,46843057,1.150606
ACH-000451,46843057,4.534536
ACH-000563,46843057,2.289166
ACH-000469,46843057,2.640472
ACH-000772,46843057,2.128462
ACH-000790,46843057,2.452093
ACH-000399,46843057,2.157781
ACH-000421,46843057,4.159414
ACH-000852,46843057,3.144827
ACH-000866,46843057,2.034461
ACH-000587,46843057,1.053936
ACH-000738,46843057,2.241539
ACH-000439,46843057,3.991587
ACH-000605,46843057,0.716191
ACH-000841,46843057,4.703293
ACH-000248,46843057,1.354569
ACH-000470,46843057,4.365777
ACH-000196,46843057,1.765955
ACH-000551,46843057,3.329532
ACH-000081,46843057,2.123708
ACH-000231,46843057,2.232418
ACH-000396,46843057,3.387091
ACH-000978,46843057,0.604313
ACH-000911,46843057,2.796307
ACH-000562,46843057,2.151609
ACH-000754,46843057,2.263971
ACH-000880,46843057,0.898589
ACH-000596,46843057,3.563297
ACH-000714,46843057,0.530369
ACH-000802,46843057,2.468812
ACH-000060,46843057,3.249085
ACH-000019,46843057,2.780759
ACH-000776,46843057,2.893389
ACH-000613,46843057,1.814177
ACH-000811,46843057,2.286417
ACH-000120,46843057,2.214241
ACH-000258,46843057,2.624424
ACH-000518,46843057,2.294208
ACH-000548,46843057,3.70475
ACH-000352,46843057,6.508766
ACH-000546,46843057,1.392754
ACH-000054,46843057,3.545902
ACH-000698,46843057,4.11381
ACH-000817,46843057,3.012443
ACH-000573,46843057,3.184326
ACH-000378,46843057,1.513311
ACH-000392,46843057,2.22221
ACH-000720,46843057,3.703392
ACH-000379,46843057,1.545825
ACH-000815,46843057,2.608633
ACH-000693,46843057,1.921011
ACH-000615,46843057,1.457291
ACH-000643,46843057,1.509403
ACH-000828,46843057,3.316931
ACH-000450,46843057,0.947574
ACH-000153,46843057,3.454768
ACH-000930,46843057,-0.383102
ACH-000222,46843057,5.919199
ACH-000649,46843057,0.246081
ACH-000416,46843057,2.18308
ACH-000514,46843057,4.253931
ACH-000678,46843057,2.355468
ACH-000009,46843057,2.65808
ACH-000244,46843057,2.687313
ACH-000960,46843057,0.816604
ACH-000822,46843057,1.926195
ACH-000429,46843057,3.754551
ACH-000456,46843057,1.888407
ACH-000980,46843057,2.105642
ACH-000881,46843057,2.920587
ACH-000501,46843057,3.74765
ACH-000091,46843057,3.304449
ACH-000228,46843057,1.827403
ACH-000052,46843057,3.41729
ACH-000475,46843057,3.921593
ACH-000751,46843057,2.546119
ACH-000821,46843057,2.870525
ACH-000856,46843057,0.565488
ACH-000174,46843057,2.69444
ACH-000472,46843057,2.212043
ACH-000812,46843057,1.975578
ACH-000070,46843057,1.071944
ACH-000566,46843057,2.583358
ACH-000677,46843057,3.87966
ACH-000087,46843057,2.425008
ACH-000859,46843057,1.62976
ACH-000708,46843057,2.340227
ACH-000004,46843057,2.701768
ACH-000225,46843057,2.501185
ACH-000595,46843057,4.822412
ACH-000970,46843057,1.890632
ACH-000950,46843057,0.962576
ACH-000295,46843057,3.1941
ACH-000250,46843057,2.825422
ACH-000221,46843057,2.356011
ACH-000703,46843057,2.367314
ACH-000944,46843057,0.500716
ACH-000008,46843057,2.313747
ACH-000411,46843057,3.437177
ACH-000900,46843057,3.120706
ACH-000943,46843057,2.108387
ACH-000945,46843057,3.877549
ACH-000111,46843057,3.023507
ACH-000696,46843057,2.540304
ACH-001016,46843057,2.771221
ACH-000434,46843057,4.370688
ACH-000823,46843057,0.167447
ACH-000806,46843057,2.918934
ACH-000816,46843057,2.968139
ACH-000716,46843057,4.193768
ACH-000888,46843057,5.991026
ACH-001306,46843057,2.815594
ACH-000778,46843057,1.256108
ACH-000874,46843057,1.549259
ACH-000348,46843057,1.724059
ACH-000662,46843057,1.326887
ACH-000157,46843057,0.366394
ACH-000380,46843057,1.127777
ACH-000137,46843057,0.939719
ACH-000381,46843057,1.764524
ACH-000934,46843057,1.370772
ACH-000323,46843057,0.563418
ACH-000527,46843057,2.348463
ACH-000824,46843057,3.426086
ACH-000917,46843057,1.999614
ACH-000243,46843057,2.565722
ACH-000656,46843057,3.774706
ACH-000660,46843057,-1.520972
ACH-000794,46843057,2.009697
